record_id,snapshot_month,restaurant_id,restaurant_name,city,neighborhood,cuisine_primary,cuisine_secondary,restaurant_type,price_range,avg_cost_for_two_usd,seating_capacity,delivery_available,family_friendly,alcohol_served,total_orders,dine_in_orders,delivery_orders,reservations_count,unique_customers,new_customers,repeat_customers,repeat_customer_rate_pct,total_reviews,avg_review_length_words,negative_review_share_pct,avg_food_rating,avg_service_rating,avg_ambience_rating,avg_value_rating,avg_cleanliness_rating,overall_rating,customer_satisfaction_score,nps,avg_wait_time_min,avg_delivery_time_min,on_time_delivery_rate_pct,complaint_rate_pct,discount_share_pct,ad_spend_usd,revenue_usd,revenue_per_customer_usd,month_over_month_revenue_growth_pct,rating_band,recommended_action
RST1030_202507,2025-07-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1218,634,584,223,973,732,241,24.78,80,35,27.49,3.75,3.77,3.66,3.93,3.7,3.82,82.2,4,14.2,32.8,85.0,4.29,17.17,2663.4,51191.93,52.61,-1.37,Good,Investigate complaint drivers
RST1030_202508,2025-08-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1144,599,545,212,735,519,216,29.5,66,39,27.19,3.73,3.54,3.77,4.15,3.49,3.78,88.0,9,19.1,36.9,82.75,5.14,12.7,3338.17,48880.97,66.5,-4.51,Good,Investigate complaint drivers
RST1030_202509,2025-09-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1109,625,484,154,869,632,237,27.31,70,49,31.55,3.74,3.55,3.4,3.68,3.35,3.66,86.4,-6,15.0,29.4,89.95,3.32,10.82,2521.16,47712.11,54.9,-2.39,Good,Investigate complaint drivers
RST1030_202510,2025-10-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1196,661,535,170,831,660,171,20.61,89,39,27.46,3.8,3.67,3.63,3.88,3.85,3.81,84.0,-3,17.6,29.8,88.05,4.19,14.01,2691.06,50857.72,61.2,6.59,Good,Investigate complaint drivers
RST1030_202511,2025-11-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1199,711,488,130,835,620,215,25.78,71,37,26.94,3.84,3.74,3.53,3.72,3.64,3.77,86.2,0,11.8,34.5,85.19,4.21,11.42,3127.35,51471.14,61.64,1.21,Good,Investigate complaint drivers
RST1030_202512,2025-12-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1218,698,520,218,879,641,238,27.13,76,48,27.36,3.62,3.56,3.49,3.88,3.68,3.74,85.7,-8,19.6,30.0,85.14,4.5,13.46,3543.34,51897.79,59.04,0.83,Good,Investigate complaint drivers
RST1031_202501,2025-01-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,749,387,362,59,486,346,140,28.89,47,51,31.15,3.65,3.34,3.59,3.84,3.33,3.5,82.5,-11,18.6,20.8,94.5,3.37,12.43,2031.06,31119.21,64.03,,Below Avg,Improve service staffing/training
RST1031_202502,2025-02-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,770,383,387,105,581,443,138,23.83,42,36,34.78,3.3,3.29,3.37,3.7,3.56,3.3,72.4,-28,19.8,41.5,82.02,6.17,7.1,3269.9,32615.89,56.14,4.81,Below Avg,Investigate complaint drivers
RST1031_202503,2025-03-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,847,409,438,79,654,462,192,29.37,50,45,29.7,3.6,3.5,3.53,3.68,3.59,3.54,83.0,-8,14.4,27.4,88.38,4.02,4.51,1970.96,36210.5,55.37,11.02,Good,Investigate complaint drivers
RST1031_202504,2025-04-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,863,471,392,54,556,399,157,28.27,41,33,30.51,3.73,3.67,3.61,3.75,3.57,3.79,88.6,-8,11.0,27.2,91.71,3.05,10.36,2366.53,36127.36,64.98,-0.23,Good,Investigate complaint drivers
RST1031_202505,2025-05-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,883,491,392,56,711,536,175,24.66,42,41,32.17,3.52,3.67,3.47,3.76,3.53,3.56,77.8,-6,20.6,31.6,87.84,5.64,8.89,1792.05,37161.41,52.27,2.86,Good,Investigate complaint drivers
RST1031_202506,2025-06-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,748,407,341,102,598,477,121,20.28,35,37,33.0,3.46,2.91,3.56,3.59,3.5,3.29,72.2,-25,18.4,30.9,91.32,4.98,4.73,3232.26,31953.46,53.43,-14.01,Below Avg,Improve service staffing/training
RST1031_202507,2025-07-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,943,436,507,94,664,459,205,30.94,55,43,31.09,3.45,3.19,3.93,3.62,3.55,3.52,79.5,-11,12.5,36.8,79.92,5.35,7.98,2083.48,39817.81,59.97,24.61,Good,Improve service staffing/training
RST1031_202508,2025-08-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,905,445,460,126,629,470,159,25.43,56,32,26.87,3.83,3.52,3.53,3.63,3.46,3.71,83.3,3,19.6,27.6,94.52,4.04,5.73,2656.24,38522.47,61.24,-3.25,Good,Investigate complaint drivers
RST1031_202509,2025-09-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,825,447,378,128,539,429,110,20.43,46,36,33.82,3.26,3.27,3.53,3.33,3.2,3.26,71.1,-15,17.8,32.5,85.7,6.56,12.61,2013.61,34253.85,63.55,-11.08,Below Avg,Reassess pricing/value proposition
RST1031_202510,2025-10-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,864,480,384,123,694,526,168,24.21,59,47,28.2,3.72,3.61,3.76,3.64,3.56,3.75,86.9,-9,14.1,26.7,87.33,2.84,9.66,2899.26,36260.55,52.25,5.86,Good,Investigate complaint drivers
RST1031_202511,2025-11-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,833,429,404,44,652,507,145,22.35,60,47,26.62,3.75,3.27,3.48,3.79,3.53,3.7,81.8,-5,18.8,32.3,87.35,4.93,11.49,2854.1,34728.26,53.26,-4.23,Good,Investigate complaint drivers
RST1031_202512,2025-12-01,RST1031,Urban Italian House,Abu Dhabi,Corniche,Italian,European,Casual Dining,3,93.39,77,1,1,0,968,472,496,117,741,552,189,25.53,47,33,30.2,3.44,3.55,3.59,3.65,3.33,3.54,76.5,-20,15.0,31.0,85.79,4.81,7.74,2611.75,40908.4,55.21,17.8,Good,Investigate complaint drivers
RST1032_202501,2025-01-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,804,366,438,68,565,400,165,29.28,58,38,25.59,3.87,4.01,3.88,4.17,3.74,4.07,91.5,14,19.9,32.6,84.2,5.47,10.69,2676.0,16842.76,29.81,,Very Good,Investigate complaint drivers
RST1032_202502,2025-02-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,854,419,435,65,654,407,247,37.89,55,43,23.38,4.16,3.8,3.78,4.28,3.78,4.0,96.4,5,8.8,38.7,77.33,4.99,14.28,2698.59,17656.24,27.0,4.83,Very Good,Maintain and monitor
RST1032_202503,2025-03-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,850,393,457,85,578,403,175,30.31,53,40,28.54,4.15,3.86,3.97,4.02,3.99,3.88,92.9,10,9.2,28.0,93.9,3.25,10.37,1652.17,17827.09,30.84,0.97,Good,Investigate complaint drivers
RST1032_202504,2025-04-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,884,408,476,153,655,419,236,36.14,63,28,24.58,3.98,3.87,3.91,4.08,4.03,3.99,97.5,12,13.9,29.5,91.34,3.83,9.27,1661.23,18614.28,28.42,4.42,Good,Investigate complaint drivers
RST1032_202505,2025-05-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,928,400,528,82,561,375,186,33.18,64,25,24.77,4.07,3.85,3.76,3.9,4.1,4.01,100.0,4,12.1,30.8,87.71,3.07,11.0,2430.0,19418.25,34.61,4.32,Very Good,Investigate complaint drivers
RST1032_202506,2025-06-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,868,341,527,94,672,492,180,26.79,56,35,26.15,3.88,3.55,3.55,4.08,3.99,3.75,85.6,1,11.3,33.0,87.71,4.02,12.16,1428.86,18085.9,26.91,-6.86,Good,Investigate complaint drivers
RST1032_202507,2025-07-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,947,448,499,92,573,412,161,28.21,60,30,25.36,3.62,3.76,4.02,3.9,3.86,3.88,90.4,5,16.3,27.7,87.91,4.26,9.75,2984.0,19905.81,34.74,10.06,Good,Investigate complaint drivers
RST1032_202508,2025-08-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,913,444,469,132,600,438,162,27.09,48,42,28.74,4.04,3.71,3.73,4.2,3.81,3.81,87.9,-2,14.9,33.2,89.26,3.56,12.79,1726.67,18980.28,31.63,-4.65,Good,Investigate complaint drivers
RST1032_202509,2025-09-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,864,363,501,132,586,368,218,37.36,64,40,26.3,3.84,3.89,3.86,3.88,3.98,3.9,94.5,5,10.0,32.3,86.58,4.59,10.02,2068.24,18143.37,30.96,-4.41,Good,Investigate complaint drivers
RST1032_202510,2025-10-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,951,426,525,145,646,454,192,29.86,60,47,24.44,3.92,3.79,4.04,3.88,3.82,3.88,93.4,1,9.2,35.0,81.5,4.16,12.59,2403.96,19784.2,30.63,9.04,Good,Investigate complaint drivers
RST1032_202511,2025-11-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,1008,459,549,105,769,530,239,31.19,61,37,29.14,3.99,3.68,3.96,4.04,3.82,3.88,89.1,-8,17.3,40.4,74.99,5.67,15.2,2604.89,20769.69,27.01,4.98,Good,Improve service staffing/training
RST1032_202512,2025-12-01,RST1032,Golden Mediterranean Fork,Sharjah,Muwaileh,Mediterranean,Grill,Casual Dining,1,46.79,39,1,1,0,977,404,573,107,775,528,247,31.91,62,32,24.76,4.11,3.8,4.04,4.19,3.85,3.89,87.1,-5,20.4,39.6,70.11,6.66,12.3,2084.23,20347.08,26.25,-2.03,Good,Improve service staffing/training
RST1033_202501,2025-01-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,801,425,376,99,481,371,110,23.02,52,39,29.3,3.59,3.75,3.78,3.54,4.05,3.64,82.5,-6,17.6,34.9,83.69,4.79,8.07,2752.97,40591.97,84.39,,Good,Investigate complaint drivers
RST1033_202502,2025-02-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,791,375,416,48,478,343,135,28.43,50,38,27.12,3.55,3.93,3.76,3.39,3.76,3.74,91.0,-1,9.5,33.6,83.58,2.7,7.77,1558.73,40127.93,83.95,-1.14,Good,Reassess pricing/value proposition
RST1033_202503,2025-03-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,776,353,423,92,560,389,171,30.66,48,47,26.0,3.65,3.76,4.02,3.56,3.75,3.8,89.6,0,18.6,27.7,86.23,3.75,7.79,2855.96,39364.83,70.29,-1.9,Good,Investigate complaint drivers
RST1033_202504,2025-04-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,843,443,400,85,669,529,140,20.96,48,35,28.49,3.65,3.56,3.71,3.28,3.79,3.67,79.3,-18,24.8,41.8,73.75,7.86,10.04,2535.22,42416.06,63.4,7.75,Good,Reassess pricing/value proposition
RST1033_202505,2025-05-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,870,508,362,68,681,493,188,27.68,56,41,23.71,4.11,3.64,3.95,3.55,3.87,3.87,86.9,-2,22.9,33.8,79.85,6.9,9.36,2219.44,43882.66,64.44,3.46,Good,Improve service staffing/training
RST1033_202506,2025-06-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,820,460,360,143,637,500,137,21.62,52,39,25.69,4.04,3.6,3.82,3.35,3.99,3.75,82.0,-3,20.8,34.5,82.44,5.64,7.04,1949.78,41708.38,65.48,-4.95,Good,Reassess pricing/value proposition
RST1033_202507,2025-07-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,847,463,384,162,596,413,183,30.76,48,45,28.0,3.88,3.72,4.01,3.71,3.74,3.8,90.6,-7,15.6,34.5,84.06,4.32,5.8,2160.16,43273.0,72.61,3.75,Good,Investigate complaint drivers
RST1033_202508,2025-08-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,795,411,384,72,637,472,165,26.04,44,27,31.82,3.67,3.58,3.7,3.43,3.66,3.64,82.7,-15,14.7,37.9,76.55,5.37,4.38,2372.31,40822.27,64.09,-5.66,Good,Investigate complaint drivers
RST1033_202509,2025-09-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,698,392,306,58,430,329,101,23.72,45,46,26.05,4.13,3.6,3.69,3.56,3.74,3.75,82.4,2,6.9,38.7,75.69,4.56,10.43,2458.84,35071.57,81.56,-14.09,Good,Investigate complaint drivers
RST1033_202510,2025-10-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,790,390,400,118,561,431,130,23.33,49,37,26.8,3.76,3.87,3.51,3.26,3.85,3.7,80.0,-1,15.1,27.1,93.09,4.54,4.66,1766.16,40525.98,72.24,15.55,Good,Reassess pricing/value proposition
RST1033_202511,2025-11-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,936,470,466,138,577,457,120,20.92,54,32,33.35,3.83,3.53,4.0,3.26,3.7,3.65,83.0,-14,15.6,26.1,92.07,3.15,4.15,2735.33,48102.52,83.37,18.7,Good,Improve service staffing/training
RST1033_202512,2025-12-01,RST1033,Urban Indian Bistro,Doha,The Pearl,Indian,North Indian,Casual Dining,4,112.12,113,1,0,0,881,392,489,133,588,416,172,29.39,52,44,27.65,3.74,4.01,3.99,3.33,4.08,3.88,93.1,3,9.1,30.4,88.38,2.54,2.96,2263.75,45467.67,77.33,-5.48,Good,Reassess pricing/value proposition
RST1034_202501,2025-01-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,810,434,376,111,538,368,170,31.7,57,45,28.58,4.1,3.59,3.72,3.66,3.94,3.83,94.1,-7,10.5,33.3,85.52,4.36,8.44,3105.57,27691.65,51.47,,Good,Investigate complaint drivers
RST1034_202502,2025-02-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,871,396,475,73,631,447,184,29.3,50,36,30.25,3.67,3.7,3.66,3.56,3.84,3.64,87.6,-3,10.7,31.0,91.11,3.79,7.38,2404.57,29890.89,47.37,7.94,Good,Investigate complaint drivers
RST1034_202503,2025-03-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,913,486,427,57,745,525,220,29.57,62,42,27.96,3.77,3.73,4.09,3.73,3.88,3.81,84.5,2,16.9,30.5,88.97,4.36,5.99,2682.14,31489.27,42.27,5.35,Good,Investigate complaint drivers
RST1034_202504,2025-04-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,887,508,379,81,656,475,181,27.64,63,38,27.82,4.1,3.71,3.87,3.94,4.09,3.83,90.5,0,18.0,29.6,86.42,4.25,5.95,1743.33,30596.59,46.64,-2.83,Good,Investigate complaint drivers
RST1034_202505,2025-05-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,980,504,476,51,680,447,233,34.32,64,26,27.94,3.72,3.89,3.72,3.91,3.73,3.85,95.1,2,11.8,26.3,91.22,3.36,6.93,2903.61,33685.5,49.54,10.1,Good,Investigate complaint drivers
RST1034_202506,2025-06-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,972,489,483,86,780,607,173,22.21,67,38,29.73,3.75,3.52,4.08,3.65,3.7,3.68,78.2,-7,24.0,34.7,83.13,7.64,7.5,2771.51,33342.66,42.75,-1.02,Good,Improve service staffing/training
RST1034_202507,2025-07-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,938,545,393,185,595,457,138,23.32,65,31,25.05,3.57,4.12,4.0,3.47,3.79,3.79,87.9,-9,12.9,31.7,85.57,3.96,6.06,2646.64,32343.42,54.36,-3.0,Good,Investigate complaint drivers
RST1034_202508,2025-08-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,973,507,466,189,675,503,172,25.53,68,37,28.8,3.86,3.58,3.89,3.81,3.86,3.73,80.2,-8,19.8,29.7,90.11,4.96,5.5,3201.67,33616.82,49.8,3.94,Good,Improve service staffing/training
RST1034_202509,2025-09-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,956,519,437,81,690,501,189,27.51,52,34,28.57,3.52,3.72,3.9,3.82,3.81,3.7,84.3,-4,9.4,39.5,80.69,5.43,7.04,2750.37,32848.11,47.61,-2.29,Good,Investigate complaint drivers
RST1034_202510,2025-10-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,981,469,512,131,794,544,250,31.49,73,35,26.42,3.97,3.82,4.13,3.69,4.07,4.0,93.4,12,12.0,27.0,90.61,2.86,9.66,1697.73,33390.36,42.05,1.65,Very Good,Investigate complaint drivers
RST1034_202511,2025-11-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,1111,536,575,181,700,533,167,23.91,64,43,27.18,3.81,3.61,4.03,3.97,4.06,3.87,82.4,-2,24.2,24.9,93.73,5.22,9.62,3218.58,37820.62,54.03,13.27,Good,Investigate complaint drivers
RST1034_202512,2025-12-01,RST1034,Olive Thai Table,Riyadh,Al Malqa,Thai,Seafood,Casual Dining,3,75.74,159,1,1,0,1105,569,536,129,854,655,199,23.33,78,43,28.6,3.75,3.76,3.75,3.78,3.69,3.72,86.3,-11,20.9,27.6,92.56,5.13,7.55,2469.18,37898.61,44.38,0.21,Good,Investigate complaint drivers
RST1035_202501,2025-01-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,787,555,232,14,477,351,126,26.48,49,30,26.77,3.84,3.95,3.91,3.7,3.74,3.81,83.8,6,15.5,32.3,77.89,4.24,8.81,1990.81,30839.23,64.65,,Good,Investigate complaint drivers
RST1035_202502,2025-02-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,661,430,231,28,449,322,127,28.5,42,35,27.53,3.8,3.86,3.56,3.73,3.63,3.8,90.2,1,11.2,41.3,76.81,4.56,7.35,1391.55,26038.24,57.99,-15.57,Good,Investigate complaint drivers
RST1035_202503,2025-03-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,692,416,276,30,459,318,141,30.84,48,39,29.26,3.6,3.81,3.85,3.7,3.93,3.7,85.3,-6,5.6,41.6,73.46,3.9,8.36,2710.92,27160.23,59.17,4.31,Good,Investigate complaint drivers
RST1035_202504,2025-04-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,770,523,247,23,518,396,122,23.67,44,39,29.43,3.91,3.56,3.71,3.7,4.16,3.65,79.8,-6,25.0,29.7,88.01,6.19,7.41,2526.65,30325.14,58.54,11.65,Good,Investigate complaint drivers
RST1035_202505,2025-05-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,833,514,319,16,639,460,179,28.06,52,30,26.22,3.92,3.86,3.93,3.43,4.09,3.92,88.0,2,17.6,37.4,78.69,6.35,6.15,2401.48,32955.33,51.57,8.67,Good,Investigate complaint drivers
RST1035_202506,2025-06-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,880,518,362,13,675,521,154,22.95,54,36,26.49,3.94,3.61,3.83,3.66,3.71,3.7,80.5,8,22.7,37.1,80.0,5.57,8.59,2544.71,34511.35,51.13,4.72,Good,Investigate complaint drivers
RST1035_202507,2025-07-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,850,545,305,39,624,471,153,24.66,47,39,26.27,3.96,3.43,3.79,3.79,3.95,3.78,86.5,-3,17.3,30.0,90.13,3.93,5.43,2134.05,33714.45,54.03,-2.31,Good,Improve service staffing/training
RST1035_202508,2025-08-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,811,458,353,21,628,454,174,27.85,46,40,26.88,3.76,3.68,3.84,3.55,3.81,3.7,82.7,-1,14.3,37.0,84.03,5.93,7.71,2498.06,31905.62,50.81,-5.37,Good,Investigate complaint drivers
RST1035_202509,2025-09-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,857,514,343,18,628,450,178,28.48,52,39,29.09,3.82,3.91,3.81,3.51,3.89,3.77,85.1,-6,11.0,28.2,88.96,3.8,7.75,2091.55,33711.21,53.68,5.66,Good,Investigate complaint drivers
RST1035_202510,2025-10-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,738,451,287,19,565,417,148,26.33,46,40,29.2,3.81,3.8,3.53,3.09,4.0,3.68,85.2,-15,15.6,34.7,85.14,5.31,8.74,2152.15,28926.76,51.2,-14.19,Good,Reassess pricing/value proposition
RST1035_202511,2025-11-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,786,468,318,25,640,458,182,28.59,48,39,31.24,3.44,3.54,3.97,3.61,4.11,3.6,85.0,-17,17.6,35.0,83.89,4.85,12.61,2001.35,30377.24,47.46,5.01,Good,Investigate complaint drivers
RST1035_202512,2025-12-01,RST1035,Olive Mexican Corner,Jeddah,Al Rawdah,Mexican,Street Food,Quick Service,3,86.93,55,0,1,0,916,567,349,45,689,486,203,29.57,57,33,26.63,3.73,3.85,4.02,3.63,3.78,3.82,89.5,4,16.0,23.6,95.07,2.86,4.93,1553.35,36396.94,52.83,19.82,Good,Investigate complaint drivers
